Feature,Importance
cat__City_West Falls,0.0
cat__City_West Edmeston,0.0
cat__City_West Chazy,0.0
cat__City_West Camp,0.0
cat__City_Wesley Hills,0.0
cat__City_Wellsburg,0.0
cat__City_Wayland,0.0
cat__City_Watkins glen,0.0
cat__City_Watkins Glen,0.0
cat__City_Watermill,0.0
cat__City_Water Will,0.0
cat__City_Water Mille,0.0
cat__City_Wassaic,0.0
cat__City_West chazy,0.0
cat__City_West babylon,0.0
cat__City_West Winfield,0.0
cat__City_West Shokan,0.0
cat__City_West Seneca,0.0
cat__City_West Sayville,0.0
cat__City_West Sand Lake,0.0
cat__City_West Oneonta,0.0
cat__City_West Lido Beach,0.0
cat__City_West Lebanon,0.0
cat__City_West Kill,0.0
cat__City_West Hempstead,0.0
cat__City_West Haverstraw,0.0
cat__Connection_Date_2012-10-23 00:00:00,0.0
cat__Connection_Date_2012-10-22 00:00:00,0.0
cat__Connection_Date_2012-10-19 00:00:00,0.0
cat__Connection_Date_2012-10-18 00:00:00,0.0
cat__Connection_Date_2012-10-17 00:00:00,0.0
cat__Connection_Date_2012-10-16 00:00:00,0.0
cat__Connection_Date_2012-10-15 00:00:00,0.0
cat__Connection_Date_2012-10-14 00:00:00,0.0
cat__Connection_Date_2012-10-10 00:00:00,0.0
cat__Connection_Date_2012-10-09 00:00:00,0.0
cat__Connection_Date_2012-10-08 00:00:00,0.0
cat__City_West lebanon,0.0
cat__City_West henrietta,0.0
cat__City_West falls,0.0
cat__City_Whitehall,0.0
cat__City_White plains,0.0
cat__City_White Sulphur Springs,0.0
cat__City_White Lake,0.0
cat__City_Whiney Point,0.0
cat__City_Wheatly Hts,0.0
cat__City_Wheatley Heights,0.0
cat__City_Westtown,0.0
cat__City_Westkill,0.0
cat__City_Westbrookville,0.0
cat__City_West winfield,0.0
cat__City_West seneca,0.0
cat__City_West sand lake,0.0
cat__City_Wingdale,0.0
cat__City_Windsor,0.0
cat__City_Wilseyville,0.0
cat__City_Wilsboro,0.0
cat__City_Wilmington,0.0
cat__City_Willsboro,0.0
cat__City_Willow,0.0
cat__City_Willistn PK,0.0
cat__City_Williamsville,0.0
cat__City_Whitney point,0.0
cat__City_Whitestone,0.0
cat__City_Yankee Lake,0.0
cat__City_YULAN,0.0
cat__City_YOUNGSVILLE,0.0
cat__City_YORKVILLE,0.0
cat__City_YORK,0.0
cat__City_YAPHANK,0.0
cat__City_YANKEE LAKE,0.0
cat__City_Wyoming,0.0
cat__City_Wurtsboro,0.0
cat__City_Wurstboro,0.0
cat__City_Woodridge,0.0
cat__City_Woodbourne,0.0
cat__City_deer park,0.0
cat__City_coram,0.0
cat__City_congers,0.0
cat__City_cambria heights,0.0
cat__City_briarcliff Manor,0.0
cat__City_brentwood,0.0
cat__City_bohemia,0.0
cat__City_bellmore,0.0
cat__City_baldwin,0.0
cat__City_amagansett,0.0
cat__City_Youngsville,0.0
cat__City_Yorktown heights,0.0
cat__City_Yorktown,0.0
cat__City_Yoktown heights,0.0
cat__City_long beach,0.0
cat__City_lindenhurst,0.0
cat__City_levittown,0.0
cat__City_lake ronkonkoma,0.0
cat__City_lake Grove,0.0
cat__City_kings park,0.0
cat__City_jamaica,0.0
cat__City_hilton,0.0
cat__City_highland Mills,0.0
cat__City_hauppauge,0.0
cat__City_far rockaway,0.0
cat__City_elmont,0.0
cat__City_elmhurst,0.0
cat__City_east hampton,0.0
cat__City_dix Hills,0.0
cat__City_shelter island,0.0
cat__City_setauket,0.0
cat__City_selden,0.0
cat__City_sagaponack,0.0
cat__City_rocky point,0.0
cat__City_ridge,0.0
cat__City_remsenberg,0.0
cat__City_pomona,0.0
cat__City_oyster bay cove,0.0
cat__City_oceanside,0.0
cat__City_north babylon,0.0
cat__City_new hyde park,0.0
cat__City_morris,0.0
cat__City_monroe,0.0
cat__City_mineola,0.0
cat__City_merrick,0.0
cat__Connection_Date_2012-10-01 00:00:00,0.0
cat__Connection_Date_2012-09-28 00:00:00,0.0
cat__Connection_Date_2012-09-27 00:00:00,0.0
cat__Connection_Date_2012-09-26 00:00:00,0.0
cat__Connection_Date_2012-09-25 00:00:00,0.0
cat__Connection_Date_2012-09-24 00:00:00,0.0
cat__Connection_Date_2012-09-21 00:00:00,0.0
cat__Connection_Date_2012-09-20 00:00:00,0.0
cat__Connection_Date_2012-09-19 00:00:00,0.0
cat__Connection_Date_2012-09-18 00:00:00,0.0
cat__Connection_Date_2012-09-17 00:00:00,0.0
cat__Connection_Date_2012-09-14 00:00:00,0.0
cat__Connection_Date_2012-09-13 00:00:00,0.0
cat__Connection_Date_2012-09-12 00:00:00,0.0
cat__City_spring valley,0.0
cat__City_slate Hill,0.0
cat__Connection_Date_2012-08-29 00:00:00,0.0
cat__Connection_Date_2012-08-27 00:00:00,0.0
cat__Connection_Date_2012-08-24 00:00:00,0.0
cat__Connection_Date_2012-08-23 00:00:00,0.0
cat__Connection_Date_2012-08-22 00:00:00,0.0
cat__City_yonkers,0.0
cat__City_white plains,0.0
cat__City_west babylon,0.0
cat__City_w hempstead,0.0
cat__City_valley stream,0.0
cat__City_uniondale,0.0
cat__City_staten Island,0.0
cat__Connection_Date_2012-10-03 00:00:00,0.0
cat__Connection_Date_2012-10-02 00:00:00,0.0
cat__Connection_Date_2012-08-13 00:00:00,0.0
cat__Connection_Date_2012-08-07 00:00:00,0.0
cat__Connection_Date_2012-08-06 00:00:00,0.0
cat__Connection_Date_2012-08-02 00:00:00,0.0
cat__County_Hamilton,0.0
cat__Connection_Date_2012-09-11 00:00:00,0.0
cat__Connection_Date_2012-09-10 00:00:00,0.0
cat__Connection_Date_2012-09-07 00:00:00,0.0
cat__Connection_Date_2012-09-05 00:00:00,0.0
cat__Connection_Date_2012-09-02 00:00:00,0.0
cat__Connection_Date_2012-08-31 00:00:00,0.0
cat__Connection_Date_2012-08-30 00:00:00,0.0
cat__Connection_Date_2012-07-25 00:00:00,0.0
cat__Connection_Date_2012-07-24 00:00:00,0.0
cat__Connection_Date_2012-07-20 00:00:00,0.0
cat__Connection_Date_2012-07-18 00:00:00,0.0
cat__Connection_Date_2012-07-17 00:00:00,0.0
cat__Connection_Date_2012-07-16 00:00:00,0.0
cat__Connection_Date_2012-07-14 00:00:00,0.0
cat__Connection_Date_2012-07-13 00:00:00,0.0
cat__Connection_Date_2012-08-19 00:00:00,0.0
cat__Connection_Date_2012-08-18 00:00:00,0.0
cat__Connection_Date_2012-08-17 00:00:00,0.0
cat__Connection_Date_2012-07-05 00:00:00,0.0
cat__Connection_Date_2012-07-04 00:00:00,0.0
cat__Connection_Date_2012-07-03 00:00:00,0.0
cat__Connection_Date_2012-06-28 00:00:00,0.0
cat__Connection_Date_2012-06-27 00:00:00,0.0
cat__Connection_Date_2012-06-26 00:00:00,0.0
cat__Connection_Date_2012-06-25 00:00:00,0.0
cat__Connection_Date_2012-06-23 00:00:00,0.0
cat__Connection_Date_2012-06-22 00:00:00,0.0
cat__Connection_Date_2012-06-21 00:00:00,0.0
cat__Connection_Date_2012-06-20 00:00:00,0.0
cat__Connection_Date_2012-07-31 00:00:00,0.0
cat__Connection_Date_2012-07-30 00:00:00,0.0
cat__Connection_Date_2012-07-27 00:00:00,0.0
cat__Connection_Date_2012-06-11 00:00:00,0.0
cat__Connection_Date_2012-06-09 00:00:00,0.0
cat__Connection_Date_2012-06-08 00:00:00,0.0
cat__Connection_Date_2012-06-06 00:00:00,0.0
cat__Connection_Date_2012-06-05 00:00:00,0.0
cat__Connection_Date_2012-06-04 00:00:00,0.0
cat__Connection_Date_2012-06-01 00:00:00,0.0
cat__Connection_Date_2012-05-30 00:00:00,0.0
cat__Connection_Date_2012-07-10 00:00:00,0.0
cat__Connection_Date_2012-07-09 00:00:00,0.0
cat__Connection_Date_2012-07-06 00:00:00,0.0
cat__Division_016-Pulaski,0.0
cat__Division_014-Fulton/Volney,0.0
cat__Division_013-Watertown,0.0
cat__Division_010-Olean,0.0
cat__Division_008-Dunkirk/Fredoni,0.0
cat__Division_007-Angola,0.0
cat__Connection_Date_2012-06-19 00:00:00,0.0
cat__Connection_Date_2012-06-14 00:00:00,0.0
cat__Connection_Date_2012-06-12 00:00:00,0.0
cat__Connection_Date_2012-05-24 00:00:00,0.0
cat__Connection_Date_2012-05-23 00:00:00,0.0
cat__Connection_Date_2012-05-22 00:00:00,0.0
cat__Connection_Date_2012-05-19 00:00:00,0.0
cat__Connection_Date_2012-05-16 00:00:00,0.0
cat__Connection_Date_2012-05-14 00:00:00,0.0
cat__Connection_Date_2012-05-11 00:00:00,0.0
cat__Connection_Date_2012-05-10 00:00:00,0.0
cat__Connection_Date_2012-05-08 00:00:00,0.0
cat__Division_022-Carthage,0.0
cat__Division_019-Herkimer,0.0
cat__Division_018-Rome,0.0
cat__Connection_Date_2012-04-25 00:00:00,0.0
cat__Connection_Date_2012-04-24 00:00:00,0.0
cat__Connection_Date_2012-04-23 00:00:00,0.0
cat__Connection_Date_2012-04-21 00:00:00,0.0
cat__Connection_Date_2012-04-19 00:00:00,0.0
cat__Connection_Date_2012-04-18 00:00:00,0.0
cat__Division_029-Gouvernur,0.0
cat__Division_028-Ogdensburg,0.0
cat__Division_027-Malone,0.0
cat__Division_025-Potsdam,0.0
cat__Division_024-Saranac Lake,0.0
cat__Division_024 - Saranac Lake,0.0
cat__Connection_Date_2012-05-29 00:00:00,0.0
cat__Connection_Date_2012-05-25 00:00:00,0.0
cat__Connection_Date_2012-04-02 00:00:00,0.0
cat__Connection_Date_2012-03-30 00:00:00,0.0
cat__Connection_Date_2012-03-29 00:00:00,0.0
cat__Connection_Date_2012-05-07 00:00:00,0.0
cat__Connection_Date_2012-05-05 00:00:00,0.0
cat__Connection_Date_2012-05-04 00:00:00,0.0
cat__Connection_Date_2012-05-02 00:00:00,0.0
cat__Connection_Date_2012-05-01 00:00:00,0.0
cat__Connection_Date_2012-04-30 00:00:00,0.0
cat__Connection_Date_2012-04-27 00:00:00,0.0
cat__Connection_Date_2012-03-19 00:00:00,0.0
cat__Connection_Date_2012-03-16 00:00:00,0.0
cat__Connection_Date_2012-03-15 00:00:00,0.0
cat__Connection_Date_2012-03-14 00:00:00,0.0
cat__Connection_Date_2012-03-09 00:00:00,0.0
cat__Connection_Date_2012-03-07 00:00:00,0.0
cat__Connection_Date_2012-03-06 00:00:00,0.0
cat__Division_EAST,0.0
cat__Division_041-Ticonderoga,0.0
cat__Connection_Date_2012-04-17 00:00:00,0.0
cat__Connection_Date_2012-04-13 00:00:00,0.0
cat__Connection_Date_2012-04-12 00:00:00,0.0
cat__Connection_Date_2012-04-09 00:00:00,0.0
cat__Connection_Date_2012-04-05 00:00:00,0.0
cat__Connection_Date_2012-04-03 00:00:00,0.0
cat__Substation_0001RO0385-119 Leighton Ave,0.0
cat__Substation_0001RO0374-119 Leighton Ave,0.0
cat__Substation_0001RO0373-119 Leighton Ave,0.0
cat__Substation_0001RO0339-119 Leighton Ave,0.0
cat__Substation_0001RO0305-119 Leighton Ave,0.0
cat__Connection_Date_2012-03-27 00:00:00,0.0
cat__Connection_Date_2012-03-26 00:00:00,0.0
cat__Connection_Date_2012-03-23 00:00:00,0.0
cat__Connection_Date_2012-03-21 00:00:00,0.0
cat__Connection_Date_2012-03-20 00:00:00,0.0
cat__Substation_0019RO2209-315 Goodman St N,0.0
cat__Substation_0018RO0486-312 Hague ST,0.0
cat__Substation_0017RO2517-722 Jefferson Ave,0.0
cat__Substation_0017RO0360-722 Jefferson Ave,0.0
cat__Substation_0016RO0499-455 Wilkins St,0.0
cat__Substation_0016RO0498-455 Wilkins St,0.0
cat__Substation_0015RO2117-3 From Place,0.0
cat__Substation_0015RO2116-3 From Place,0.0
cat__Substation_0014RO2114-736 Clinton AVE S,0.0
cat__Substation_0014RO2112-736 Clinton AVE S,0.0
cat__Substation_0014RO0437-736 Clinton AVE S,0.0
cat__Substation_0014RO0436-736 Clinton AVE S,0.0
cat__Substation_0006RO0384-79 South Ave,0.0
cat__Substation_0006RO0331-77 South Ave,0.0
cat__Substation_0001RO2144-119 Leighton Ave,0.0
cat__Substation_0037RO0359-15 MT READ BLVD,0.0
cat__Substation_0037RO0294-15 MT READ BLVD,0.0
cat__Substation_0036RO2533-4554 Lake Ave,0.0
cat__Substation_0036RO0483-4554 Lake Ave,0.0
cat__Substation_0036RO0354-4554 Lake Ave,0.0
cat__Substation_0035RO0335-30 Litchfield ST,0.0
cat__Substation_0033RO0588-410 Elmwood Ave,0.0
cat__Substation_0033RO0378-410 Elmwood Ave,0.0
cat__Substation_0033RO0363-410 Elmwood Ave,0.0
cat__Substation_0033RO0291-410 Elmwood Ave,0.0
cat__Substation_0029RO2560-298 Lake Ave,0.0
cat__Substation_0029RO0451-298 Lake Ave,0.0
cat__Substation_0023RO0614-228 State Street,0.0
cat__Substation_0022RO2547-421 Genesee Pk BLVD,0.0
cat__Substation_0022RO0425-421 Genesee Pk BLVD,0.0
cat__Substation_0041RO0465-1765 Monroe Ave,0.0
cat__Substation_0041RO0431-1765 Monroe Ave,0.0
cat__Substation_0040RO2223-1927 Ridge RD E,0.0
cat__Substation_0040RO0429-1927 Ridge RD E,0.0
cat__Substation_0040RO0428-1927 Ridge RD E,0.0
cat__Substation_0040RO0386-1927 Ridge RD E,0.0
cat__Substation_0040RO0376-1927 Ridge RD E,0.0
cat__Substation_0039RO0292-39 Boxart ST,0.0
cat__Substation_0039RO0266-39 Boxart ST,0.0
cat__Substation_0038RO0591-60 Swan St,0.0
cat__Substation_0038RO0389-60 Swan ST,0.0
cat__Substation_0038RO0367-60 Swan ST,0.0
cat__Substation_0038RO0308-60 Swan ST,0.0
cat__Substation_0037RO0372-15 MT READ BLVD,0.0
cat__Substation_0043RO2105-101 Wyand Cres,0.0
cat__Substation_0043RO2104-101 Wyand Cres,0.0
cat__Substation_0043RO0470-101 Wyand Cres,0.0
cat__Substation_0043RO0464-101 Wyand Cres,0.0
cat__Substation_0043RO0462-101 Wyand Cres,0.0
cat__Substation_0043RO0444-101 Wyand Cres,0.0
cat__Substation_0042RO2196-25 Yarmouth RD,0.0
cat__Substation_0042RO2195-25 Yarmouth RD,0.0
cat__Substation_0042RO2194-25 Yarmouth RD,0.0
cat__Substation_0042RO0478-25 Yarmouth RD,0.0
cat__Substation_0042RO0477-25 Yarmouth RD,0.0
cat__Substation_0042RO0299-25 Yarmouth RD,0.0
cat__Substation_0042RO0280-25 Yarmouth RD,0.0
cat__Substation_0041RO0474-1765 Monroe Ave,0.0
cat__Substation_0041RO0473-1765 Monroe Ave,0.0
cat__Substation_0049RO0466-1278 Goodman ST N,0.0
cat__Substation_0049RO0442-1278 Goodman ST N,0.0
cat__Substation_0049RO0408-1278 Goodman ST N,0.0
cat__Substation_0049RO0271-1278 Goodman ST N,0.0
cat__Substation_0049RO0270-1278 Goodman ST N,0.0
cat__Substation_0048RO0586-853 Lexington Ave,0.0
cat__Substation_0048RO0456-853 Lexington Ave,0.0
cat__Substation_0047RO0290-582 Lyell Ave,0.0
cat__Substation_0047RO0265-582 Lyell Ave,0.0
cat__Substation_0046RO2548-786 Ridge RD W,0.0
cat__Substation_0046RO2508-786 Ridge RD W,0.0
cat__Substation_0046RO2507-786 Ridge RD W,0.0
cat__Substation_0046RO0261-786 Ridge RD W,0.0
cat__Substation_0045RO2173-266 south AVE,0.0
cat__Substation_0045RO2172-266 south AVE,0.0
cat__Substation_0045RO2171-266 south AVE,0.0
cat__Connection_Date_2012-03-02 00:00:00,0.0
cat__Connection_Date_2012-03-01 00:00:00,0.0
cat__Connection_Date_2012-02-27 00:00:00,0.0
cat__Connection_Date_2012-02-24 00:00:00,0.0
cat__Connection_Date_2012-02-22 00:00:00,0.0
cat__Connection_Date_2012-02-21 00:00:00,0.0
cat__Connection_Date_2012-02-17 00:00:00,0.0
cat__Connection_Date_2012-02-16 00:00:00,0.0
cat__Connection_Date_2012-02-15 00:00:00,0.0
cat__Connection_Date_2012-02-14 00:00:00,0.0
cat__Connection_Date_2012-02-13 00:00:00,0.0
cat__Substation_0049RO0493-1278 Goodman ST N,0.0
cat__Substation_0056RO5315-170 W Jefferson RD,0.0
cat__Substation_0056RO5180-168 W Jefferson RD,0.0
cat__Substation_0056RO5179-168 W Jefferson RD,0.0
cat__Substation_0055RO5240-2075 Empire BLVD,0.0
cat__Substation_0055RO5239-2075 Empire BLVD,0.0
cat__Substation_0055RO5212-2075 Empire BLVD,0.0
cat__Substation_0053RO0268-217 Pittsfird-Mendon RD,0.0
cat__Substation_0053RO0267-217 Pittsfird-Mendon RD,0.0
cat__Substation_0051RO0460-40 Topper DR,0.0
cat__Substation_0051RO0445-40 Topper DR,0.0
cat__Substation_0050RO0284-33 Canterbury RD,0.0
cat__Substation_0050RO0283-33 Canterbury RD,0.0
cat__Substation_0050RO0282-33 Canterbury RD,0.0
cat__Substation_0050RO0264-33 Canterbury RD,0.0
cat__Substation_0050RO0263-33 Canterbury RD,0.0
cat__Substation_0068RO0417-19 Grange PL,0.0
cat__Substation_0067RO5176-300 Fisher RD,0.0
cat__Substation_0067RO5175-300 Fisher RD,0.0
cat__Substation_0066RO0488-646 East Henrietta RD,0.0
cat__Substation_0066RO0487-646 East Henrietta RD,0.0
cat__Substation_0065RO2528-1286 Long Pone RD,0.0
cat__Substation_0065RO0411-1286 Long Pone RD,0.0
cat__Substation_0064RO0480-379 Trabold RD,0.0
cat__Substation_0063RO2543-1473 Chili AVE,0.0
cat__Substation_0062RO0468-125 Washington ST N,0.0
cat__Substation_0062RO0383-125 Washington ST N,0.0
cat__Substation_0062RO0380-125 Washington ST N,0.0
cat__Substation_0060RO0494-925 County Line RD,0.0
cat__Substation_0058RO0459-1910 Five Mile line RD,0.0
cat__Substation_0058RO0415-1910 Five Mile line RD,0.0
cat__Substation_0073RO0414-891 Klem RD,0.0
cat__Substation_0072RO2505-1065 Denise RD,0.0
cat__Substation_0072RO0440-1065 Denise RD,0.0
cat__Substation_0072RO0438-1065 Denise RD,0.0
cat__Substation_0071RO5130-852 Manitou RD,0.0
cat__Substation_0071RO5109-852 Manitou RD,0.0
cat__Substation_0070RO5235-1694 Manitou RD,0.0
cat__Substation_0070RO5193-1694 Manitou RD,0.0
cat__Substation_0070RO5132-1694 Manitou RD,0.0
cat__Substation_0070RO5131-1694 Manitou RD,0.0
cat__Substation_0069RO5160-512 Long Pond RD,0.0
cat__Substation_0069RO5158-512 Long Pond RD,0.0
cat__Substation_0068RO2157-19 Grange PL,0.0
cat__Substation_0068RO0491-19 Grange PL,0.0
cat__Substation_0068RO0490-19 Grange PL,0.0
cat__Substation_0083RO2178-20 Havens RD,0.0
cat__Substation_0082RO5234-1436 Brighton-Henretta TL RD,0.0
cat__Substation_0082RO5232-1436 Brighton-Henretta TL RD,0.0
cat__Substation_0082RO5170-1436 Brighton-Henretta TL RD,0.0
cat__Substation_0082RO5169-1436 Brighton-Henretta TL RD,0.0
cat__Substation_0081RO2165-2254 Goodman St N,0.0
cat__Substation_0081RO2164-2254 Goodman St N,0.0
cat__Substation_0081RO2159-2254 Goodman St N,0.0
cat__Substation_0076RO2119-75 Monroe Ave,0.0
cat__Substation_0076RO2102-75 Monroe Ave,0.0
cat__Substation_0076RO2101-75 Monroe Ave,0.0
cat__Substation_0075RO2199-365 Clay RD,0.0
cat__Substation_0074RO0422-Phillips RD,0.0
cat__Substation_0074RO0421-Phillips RD,0.0
cat__Substation_0073RO0419-891 Klem RD,0.0
cat__Substation_0073RO0418-891 Klem RD,0.0
cat__Substation_0089RO2216-3091 Winton Rd S,0.0
cat__Substation_0089RO2215-3091 Winton Rd S,0.0
cat__Substation_0089RO2123-3091 Winton Rd S,0.0
cat__Substation_0089RO2121-3091 Winton Rd S,0.0
cat__Substation_0088RO2221-718 Washington Ave,0.0
cat__Substation_0088RO2219-718 Washington Ave,0.0
cat__Substation_0086RO2525-448 Lee RD,0.0
cat__Substation_0086RO2510-448 Lee RD,0.0
cat__Substation_0085RO2228-1600 Penfield Dugway,0.0
cat__Substation_0085RO2111-1600 Penfield Dugway,0.0
cat__Substation_0085RO2110-1600 Penfield Dugway,0.0
cat__Substation_0084RO2126-Linden AVE,0.0
cat__Substation_0084RO2125-Linden AVE,0.0
cat__Substation_0084RO2124-Linden AVE,0.0
cat__Substation_0083RO2239-20 Havens RD,0.0
cat__Substation_0083RO2238-20 Havens RD,0.0
cat__Substation_0093RO5255-580 Shorecliff DR,0.0
cat__Substation_0093RO2531-580 Shorecliff DR,0.0
cat__Substation_0093RO2530-580 Shorecliff DR,0.0
cat__Substation_0092RO2167-OFF 831 Dewitt RD,0.0
cat__Substation_0092RO2166-OFF 831 Dewitt RD,0.0
cat__Substation_0091RO2152-2259 Clover St,0.0
cat__Substation_0091RO2151-2259 Clover St,0.0
cat__Substation_0091RO2149-2259 Clover St,0.0
cat__Substation_0091RO2147-2259 Clover St,0.0
cat__Substation_0090RO2139-570 Klem RD,0.0
cat__Substation_0090RO2138-570 Klem RD,0.0
cat__Substation_0090RO2137-570 Klem RD,0.0
cat__Substation_0089RO5220-3091 Winton Rd S,0.0
cat__Substation_0089RO5219-3091 Winton Rd S,0.0
cat__Substation_0101RO2550-45 Olean ST,0.0
cat__Substation_0101RO2549-45 Olean ST,0.0
cat__Substation_0100RO2202-215 Clay RD,0.0
cat__Substation_0097RO2193-25 Seneca Park AVE,0.0
cat__Substation_0097RO2192-25 Seneca Park AVE,0.0
cat__Substation_0097RO2191-25 Seneca Park AVE,0.0
cat__Substation_0096RO2189-2530 Norton ST,0.0
cat__Substation_0096RO2188-2530 Norton ST,0.0
cat__Substation_0096RO2187-2530 Norton ST,0.0
cat__Substation_0096RO2186-2530 Norton ST,0.0
cat__Substation_0095RO0399-26 Glenwood AVE,0.0
cat__Substation_0095RO0346-26 Glenwood AVE,0.0
cat__Substation_0095RO0326-26 Glenwood AVE,0.0
cat__Substation_0095RO0321-26 Glenwood AVE,0.0
cat__Substation_0095RO0316-26 Glenwood AVE,0.0
cat__Substation_0109RO5196-748 Plank RD,0.0
cat__Substation_0109RO5136-748 Plank RD,0.0
cat__Substation_0109RO5135-748 Plank RD,0.0
cat__Substation_0106RO5167-251 Mendon Center RD,0.0
cat__Substation_0106RO5166-251 Mendon Center RD,0.0
cat__Substation_0104RO5288-3340 Chili AVE,0.0
cat__Substation_0104RO5156-3340 Chili AVE,0.0
cat__Substation_0103RO2233-555 Ridge RD E,0.0
cat__Substation_0103RO2232-555 Ridge RD E,0.0
cat__Substation_0103RO2213-555 Ridge RD E,0.0
cat__Substation_0103RO2211-555 Ridge RD E,0.0
cat__Substation_0102RO2540-151 Ling RD,0.0
cat__Substation_0102RO2537-151 Ling RD,0.0
cat__Substation_0117RO2131-80 Marsh RD,0.0
cat__Substation_0117RO2130-80 Marsh RD,0.0
cat__Substation_0114RO2520-1051 Howard RD,0.0
cat__Substation_0114RO2519-1051 Howard RD,0.0
cat__Substation_0113RO5101-2670 Union ST,0.0
cat__Substation_0112RO2536-3738 MT Read BLVD,0.0
cat__Substation_0112RO2534-3738 MT Read BLVD,0.0
cat__Substation_0112RO2522-3738 MT Read BLVD,0.0
cat__Substation_0111RO5299-25 Park Rd,0.0
cat__Substation_0111RO5298-25 Park Rd,0.0
cat__Substation_0111RO5297-25 Park Rd,0.0
cat__Substation_0110RO2169-2162 Lehigh Stat RD,0.0
cat__Substation_0110RO2168-2162 Lehigh Stat RD,0.0
cat__Substation_0132LS5241-Dean Parkway,0.0
cat__Substation_0127CF5231-961 Hook RD,0.0
cat__Substation_0127CF5229-961 Hook RD,0.0
cat__Substation_0126RO5225-2097 Ridgeway RD,0.0
cat__Substation_0125CF5250-7626 Pittsford Victor RD,0.0
cat__Substation_0125CF5182-7626 Pittsford Victor RD,0.0
cat__Substation_0124RO5247-1580 Harris RD,0.0
cat__Substation_0124RO5173-1580 Harris RD,0.0
cat__Substation_0124RO5128-1580 Harris RD,0.0
cat__Substation_0124RO5127-1580 Harris RD,0.0
cat__Substation_0120RO5211-782 Route 31,0.0
cat__Substation_0118RO2128-1200 Lehigh STA RD,0.0
cat__Substation_0117RO5188-80 Marsh RD,0.0
cat__Substation_0117RO5187-80 Marsh RD,0.0
cat__Substation_0148CF2901-Main ST N,0.0
cat__Substation_0146CF5141-5441 Route 64 S,0.0
cat__Substation_0146CF5139-5441 Route 64 S,0.0
cat__Substation_0145CF5144-Oakmont Rd,0.0
cat__Substation_0145CF5143-Oakmont Rd,0.0
cat__Substation_0144CF2913-Middle Cheshire RD,0.0
cat__Substation_0144CF2912-Middle Cheshire RD,0.0
cat__Substation_0143CF5146-Monks RD W of Seneca Pt RD,0.0
cat__Substation_0142CF5192-4580 County House RD,0.0
cat__Substation_0142CF5191-4580 County House RD,0.0
cat__Substation_0142CF5149-4580 County House RD,0.0
cat__Substation_0136RO5296-Picture Parkway,0.0
cat__Substation_0136RO5295-Picture Parkway,0.0
cat__Substation_0136RO5294-Picture Parkway,0.0
cat__Substation_0167GV1211-Big Tree RD,0.0
cat__Substation_0163GV1241-County RD 46,0.0
cat__Substation_0163GV1216-County RD 46,0.0
cat__Substation_0156CF0257-S Water ST AT LVRR,0.0
cat__Substation_0156CF0255-S Water ST AT LVRR,0.0
cat__Substation_0155CF0260-Green ST,0.0
cat__Substation_0154CF5261-Holcomb & Dryer RDS,0.0
cat__Substation_0154CF0392-Holcomb & Dryer RDS,0.0
cat__Substation_0154CF0391-Holcomb & Dryer RDS,0.0
cat__Substation_0153CF0252-Gorham & East STS,0.0
cat__Substation_0153CF0251-Gorham & East STS,0.0
cat__Substation_0153CF0250-Gorham & East STS,0.0
cat__Substation_0149CF2905-Main ST N,0.0
cat__Substation_0149CF0249-Main ST N,0.0
cat__Substation_0148CF2902-Main ST N,0.0
cat__Substation_0189LS5140-South ST,0.0
cat__Substation_0189LS5112-South ST,0.0
cat__Substation_0181LS0233-Oswego ST,0.0
cat__Substation_0181LS0217-Oswego ST,0.0
cat__Substation_0176GV1246-Norton ST,0.0
cat__Substation_0176GV1217-Norton ST,0.0
cat__Substation_0175GV1244-South ST,0.0
cat__Substation_0175GV1243-South ST,0.0
cat__Substation_0174GV1245-Sawyer AVE,0.0
cat__Substation_0174GV1224-Sawyer AVE,0.0
cat__Substation_0171GV1237-E MAIN ST,0.0
cat__Substation_0171GV1220-E MAIN ST,0.0
cat__Substation_0169GV1214-RTE 408 N of Vermont ST,0.0
cat__Substation_0169GV1213-RTE 408 N of Vermont ST,0.0
cat__Substation_0168CF5189-Farmington Victor RD,0.0
cat__Connection_Date_2012-02-09 00:00:00,0.0
cat__Connection_Date_2012-02-08 00:00:00,0.0
cat__Connection_Date_2012-02-03 00:00:00,0.0
cat__Connection_Date_2012-02-02 00:00:00,0.0
cat__Connection_Date_2012-02-01 00:00:00,0.0
cat__Connection_Date_2012-01-31 00:00:00,0.0
cat__Connection_Date_2012-01-30 00:00:00,0.0
cat__Connection_Date_2012-01-28 00:00:00,0.0
cat__Connection_Date_2012-01-26 00:00:00,0.0
cat__Connection_Date_2012-01-25 00:00:00,0.0
cat__Connection_Date_2012-01-24 00:00:00,0.0
cat__Connection_Date_2012-01-23 00:00:00,0.0
cat__Connection_Date_2012-01-20 00:00:00,0.0
cat__Substation_0192LS0216-Ridge RD,0.0
cat__Substation_0212LS0245-Ridge RD,0.0
cat__Substation_0210LS0225-Green ST,0.0
cat__Substation_0209LS0241-Seaman ST,0.0
cat__Substation_0208LS0243-CTY RD 107 N of RTE 104,0.0
cat__Substation_0208LS0242-CTY RD 107 N of RTE 104,0.0
cat__Substation_0207LS0206-Main ST,0.0
cat__Substation_0205LS0237-1589 RTE 104,0.0
